product_id,product_name,main_category,sub_category,cluster_id,segment_name,cluster_method,cluster_config,is_anomaly,market_spread,market_spread_share,avg_price_raw,price_rank_mean,price_rank_std,rating_presence,rating_imputed,mean_rating,mean_rating_count,log_review_count,engagement_score,top_seller_share,promoted_share,discount_share,limited_share,tag__new_product,tag__new_lower_price,tag__discontinued,volume_est,aspect_ratio,cat_entropy,cat_max_share,online_sellable_share,listing_rows,cat__storage_organisation,cat__kitchenware_tablewar,cat__beds_mattresses,cat__decoration,cat__kitchen_appliances,cat__storage_furniture,cat__sofas_armchairs,cat__lighting,cat__other
29605872,METOD / MAXIMERA,kitchens,kitchen-systems,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,1,0.021739130434782608,56200.0,0.9098809523809523,0.0,1.0,4.0,4.0,2.0,1.0986122886681098,1.0986122886681098,0.0,1.0,0.0,0.0,1.0,0.0,0.0,288000.0,0.9999999833333336,-0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29605966,METOD / MAXIMERA,kitchen-appliances,kitchen-cabinets,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,7862.5,0.7774079398621839,0.005641204722178459,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,504000.0,0.9999999833333336,-0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29606089,METOD,kitchen-appliances,kitchen-cabinets,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,5,0.10869565217391304,12423.8,0.8637976172136856,0.031109409639978745,0.4,1.0,1.0,1.0,0.6931471805599453,0.2772588722239781,0.0,1.0,0.0,0.0,1.0,0.0,0.0,864000.0,0.9999999833333336,0.6730116670092565,0.6,0.8,5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6
29606094,METOD / MAXIMERA,kitchen-appliances,kitchens,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,192150.0,0.8528336747159847,0.016793883706743656,0.5,5.0,5.0,1.0,0.6931471805599453,0.34657359027997264,0.0,1.0,0.0,0.0,1.0,0.0,0.0,236800.0,2.1621621037253487,-0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29606107,METOD / MAXIMERA,kitchen-appliances,kitchens,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,323750.0,0.9272903512108155,0.0070326197071810224,0.5,4.7,4.7,6.0,1.9459101490553132,0.9729550745276566,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29606193,METOD,bucatarii-si-electrocasnice,corpuri-de-bucatarie,8,New Arrivals Pipeline,HDBSCAN,"mcs=320,ms=20",0,1,0.021739130434782608,659.0,0.7153398685769686,0.0,1.0,4.3,4.3,6.0,1.9459101490553132,1.9459101490553132,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6799999932,-0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29606211,METOD,kitchen-appliances,kitchen-cabinets,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,10327.5,0.833146811589869,0.02133760921110584,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,792000.0,0.9999999833333336,-0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29606249,METOD / MAXIMERA,kitchen-appliances,kitchens,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,356150.0,0.9315398995444788,0.018049135955950132,0.5,5.0,5.0,1.0,0.6931471805599453,0.34657359027997264,0.0,1.0,0.0,0.0,1.0,0.0,0.0,720000.0,0.9999999833333336,-0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29606287,METOD,bucatarii-si-electrocasnice,corpuri-de-bucatarie,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,1,0.021739130434782608,935.0,0.773780028008187,0.0,1.0,4.5,4.5,8.0,2.1972245773362196,2.1972245773362196,0.0,1.0,0.0,0.0,1.0,0.0,0.0,480000.0,0.6666666555555558,-0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29606471,METOD / MAXIMERA,kuhinjski-elementi-i-uredaji,kuhinjski-sistemi,8,New Arrivals Pipeline,HDBSCAN,"mcs=320,ms=20",0,1,0.021739130434782608,12350.0,0.6773150249659555,0.0,1.0,4.3,4.3,14.0,2.70805020110221,2.70805020110221,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999833333336,-0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29606522,METOD / MAXIMERA,kitchen-appliances,kitchens,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,1,0.021739130434782608,294000.0,0.8233613036604646,0.0,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999833333336,-0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29606598,TROFAST,storage-organisation,storage-solution-systems,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,44,0.9565217391304348,7838.725454545454,0.5557479883249304,0.02831351633910021,0.0,4.6,,,0.0,0.0,0.022727272727272728,1.0,0.0,0.0,0.0,0.06818181818181818,0.0,129720.0,1.5333332822222239,0.9861234897117208,0.5,0.9318181818181818,44,0.5,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.36363636363636365
29606697,TROFAST,storage-organisation,storage-solution-systems,4,Reviewed Premium Picks,HDBSCAN,"mcs=320,ms=20",0,43,0.9347826086956522,11761.35534883721,0.6079315180825972,0.026430684500778106,0.4186046511627907,5.0,5.0,1.0,0.6931471805599453,0.2901546337227678,0.06976744186046512,1.0,0.0,0.0,0.0,0.046511627906976744,0.0,120120.0,1.4666666177777794,0.9926664514285226,0.4883720930232558,0.9534883720930233,43,0.4883720930232558,0.0,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.37209302325581395
29606701,TROFAST,storage-organisation,storage-solution-systems,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,4,0.08695652173913043,18918.0,0.6164028164056692,0.021997202889334492,0.25,1.0,1.0,1.0,0.6931471805599453,0.17328679513998632,0.0,1.0,0.0,0.0,0.0,0.25,0.0,120120.0,1.4666666177777794,0.6931471805599453,0.5,1.0,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
29606838,PAX / FORSAND/ÅHEIM,almacenamiento-organizacion,closets,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,3,0.06521739130434782,150293.66,0.9035715321643384,0.03595703412754503,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,1145700.0,1.5833333069444449,0.6365141682948128,0.6666666666666667,1.0,3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666667
29606843,PAX / FORSAND/ÅHEIM,storage-organisation,storage-solution-systems,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,13,0.2826086956521739,4854.9769230769225,0.9159085711703372,0.017364892421434495,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,0.5384615384615384,0.07692307692307693,0.0,1345200.0,1.5833333069444449,0.5359610497090693,0.8461538461538461,0.7692307692307693,13,0.8461538461538461,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307687
29606904,PAX / REINSVOLL,storage-organisation,storage-solution-systems,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,5,0.10869565217391304,1987.5,0.9832228952017215,0.007407756245688108,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,2407200.0,2.8333332861111122,0.6730116670092565,0.6,0.6,5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
29606937,PAX / FARDAL,tarolas-es-rendszerezes,gardrobok,10,Regional Luxury Niche,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,145893.5,0.9681849223941497,0.0011786216002235808,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2124000.0,2.4999999583333343,-0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29606980,PAX / MEHAMN,solutii-depozitare,storage-solution-systems,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,3,0.06521739130434782,1363.6666666666667,0.9474307011381334,0.013549912534742753,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2255220.0,2.5757575367309467,0.6365141682948128,0.6666666666666667,1.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
